pid,ocr,jpg,chunk count,ignore count,ignore percentage,dictionary count,dictionary percentage (of total),dictionary percentage (of non-ignored)
hale:111384,https://hale.archives.caltech.edu/islandora/object/hale:111384/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:111384/datastream/JPG/view,366,101,27.59562842,224,61.20218579,84.52830189
hale:64274,https://hale.archives.caltech.edu/islandora/object/hale:64274/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:64274/datastream/JPG/view,281,75,26.69039146,172,61.20996441,83.49514563
hale:34127,https://hale.archives.caltech.edu/islandora/object/hale:34127/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34127/datastream/JPG/view,294,73,24.82993197,180,61.2244898,81.4479638
hale:87134,https://hale.archives.caltech.edu/islandora/object/hale:87134/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:87134/datastream/JPG/view,614,155,25.24429967,376,61.23778502,81.91721133
hale:118493,https://hale.archives.caltech.edu/islandora/object/hale:118493/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:118493/datastream/JPG/view,387,113,29.19896641,237,61.24031008,86.49635036
hale:108157,https://hale.archives.caltech.edu/islandora/object/hale:108157/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:108157/datastream/JPG/view,209,58,27.75119617,128,61.24401914,84.76821192
hale:14972,https://hale.archives.caltech.edu/islandora/object/hale:14972/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:14972/datastream/JPG/view,80,20,25,49,61.25,81.66666667
hale:119491,https://hale.archives.caltech.edu/islandora/object/hale:119491/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:119491/datastream/JPG/view,377,105,27.85145889,231,61.27320955,84.92647059
hale:31118,https://hale.archives.caltech.edu/islandora/object/hale:31118/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31118/datastream/JPG/view,421,101,23.99049881,258,61.28266033,80.625
hale:69107,https://hale.archives.caltech.edu/islandora/object/hale:69107/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:69107/datastream/JPG/view,323,96,29.72136223,198,61.3003096,87.2246696
hale:11591,https://hale.archives.caltech.edu/islandora/object/hale:11591/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:11591/datastream/JPG/view,106,31,29.24528302,65,61.32075472,86.66666667
hale:54455,https://hale.archives.caltech.edu/islandora/object/hale:54455/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:54455/datastream/JPG/view,450,96,21.33333333,276,61.33333333,77.96610169
hale:97095,https://hale.archives.caltech.edu/islandora/object/hale:97095/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:97095/datastream/JPG/view,225,66,29.33333333,138,61.33333333,86.79245283
hale:95717,https://hale.archives.caltech.edu/islandora/object/hale:95717/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:95717/datastream/JPG/view,238,63,26.47058824,146,61.34453782,83.42857143
hale:42492,https://hale.archives.caltech.edu/islandora/object/hale:42492/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:42492/datastream/JPG/view,119,33,27.73109244,73,61.34453782,84.88372093
hale:37789,https://hale.archives.caltech.edu/islandora/object/hale:37789/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:37789/datastream/JPG/view,357,105,29.41176471,219,61.34453782,86.9047619
hale:421,https://hale.archives.caltech.edu/islandora/object/hale:421/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:421/datastream/JPG/view,101,24,23.76237624,62,61.38613861,80.51948052
hale:60115,https://hale.archives.caltech.edu/islandora/object/hale:60115/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:60115/datastream/JPG/view,254,72,28.34645669,156,61.41732283,85.71428571
hale:80122,https://hale.archives.caltech.edu/islandora/object/hale:80122/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:80122/datastream/JPG/view,661,163,24.65960666,406,61.42208775,81.52610442
hale:33280,https://hale.archives.caltech.edu/islandora/object/hale:33280/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:33280/datastream/JPG/view,249,78,31.3253012,153,61.44578313,89.47368421
hale:71098,https://hale.archives.caltech.edu/islandora/object/hale:71098/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:71098/datastream/JPG/view,384,113,29.42708333,236,61.45833333,87.08487085
hale:29946,https://hale.archives.caltech.edu/islandora/object/hale:29946/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:29946/datastream/JPG/view,410,135,32.92682927,252,61.46341463,91.63636364
hale:58953,https://hale.archives.caltech.edu/islandora/object/hale:58953/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:58953/datastream/JPG/view,218,57,26.14678899,134,61.46788991,83.22981366
hale:110573,https://hale.archives.caltech.edu/islandora/object/hale:110573/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:110573/datastream/JPG/view,418,121,28.94736842,257,61.48325359,86.53198653
hale:34801,https://hale.archives.caltech.edu/islandora/object/hale:34801/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34801/datastream/JPG/view,182,49,26.92307692,112,61.53846154,84.21052632
hale:33275,https://hale.archives.caltech.edu/islandora/object/hale:33275/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:33275/datastream/JPG/view,260,85,32.69230769,160,61.53846154,91.42857143
hale:15802,https://hale.archives.caltech.edu/islandora/object/hale:15802/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:15802/datastream/JPG/view,247,81,32.79352227,152,61.53846154,91.56626506
hale:62512,https://hale.archives.caltech.edu/islandora/object/hale:62512/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:62512/datastream/JPG/view,177,52,29.37853107,109,61.5819209,87.2
hale:49084,https://hale.archives.caltech.edu/islandora/object/hale:49084/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:49084/datastream/JPG/view,427,134,31.38173302,263,61.59250585,89.76109215
hale:98365,https://hale.archives.caltech.edu/islandora/object/hale:98365/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:98365/datastream/JPG/view,263,67,25.47528517,162,61.59695817,82.65306122
hale:266,https://hale.archives.caltech.edu/islandora/object/hale:266/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:266/datastream/JPG/view,86,23,26.74418605,53,61.62790698,84.12698413
hale:54045,https://hale.archives.caltech.edu/islandora/object/hale:54045/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:54045/datastream/JPG/view,730,228,31.23287671,450,61.64383562,89.64143426
hale:31420,https://hale.archives.caltech.edu/islandora/object/hale:31420/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31420/datastream/JPG/view,120,23,19.16666667,74,61.66666667,76.28865979
hale:122666,https://hale.archives.caltech.edu/islandora/object/hale:122666/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:122666/datastream/JPG/view,201,66,32.8358209,124,61.69154229,91.85185185
hale:34104,https://hale.archives.caltech.edu/islandora/object/hale:34104/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34104/datastream/JPG/view,269,61,22.67657993,166,61.71003717,79.80769231
hale:38534,https://hale.archives.caltech.edu/islandora/object/hale:38534/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:38534/datastream/JPG/view,222,52,23.42342342,137,61.71171171,80.58823529
hale:49299,https://hale.archives.caltech.edu/islandora/object/hale:49299/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:49299/datastream/JPG/view,298,63,21.1409396,184,61.74496644,78.29787234
hale:51556,https://hale.archives.caltech.edu/islandora/object/hale:51556/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:51556/datastream/JPG/view,123,27,21.95121951,76,61.78861789,79.16666667
hale:53862,https://hale.archives.caltech.edu/islandora/object/hale:53862/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:53862/datastream/JPG/view,144,42,29.16666667,89,61.80555556,87.25490196
hale:39774,https://hale.archives.caltech.edu/islandora/object/hale:39774/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:39774/datastream/JPG/view,325,86,26.46153846,201,61.84615385,84.10041841
hale:109478,https://hale.archives.caltech.edu/islandora/object/hale:109478/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:109478/datastream/JPG/view,325,91,28,201,61.84615385,85.8974359
hale:69403,https://hale.archives.caltech.edu/islandora/object/hale:69403/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:69403/datastream/JPG/view,291,77,26.4604811,180,61.8556701,84.11214953
hale:103788,https://hale.archives.caltech.edu/islandora/object/hale:103788/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:103788/datastream/JPG/view,320,74,23.125,198,61.875,80.48780488
hale:104003,https://hale.archives.caltech.edu/islandora/object/hale:104003/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:104003/datastream/JPG/view,84,18,21.42857143,52,61.9047619,78.78787879
hale:111383,https://hale.archives.caltech.edu/islandora/object/hale:111383/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:111383/datastream/JPG/view,323,91,28.17337461,200,61.91950464,86.20689655
hale:42944,https://hale.archives.caltech.edu/islandora/object/hale:42944/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:42944/datastream/JPG/view,155,29,18.70967742,96,61.93548387,76.19047619
hale:108803,https://hale.archives.caltech.edu/islandora/object/hale:108803/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:108803/datastream/JPG/view,268,56,20.89552239,166,61.94029851,78.30188679
hale:101642,https://hale.archives.caltech.edu/islandora/object/hale:101642/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:101642/datastream/JPG/view,594,184,30.97643098,368,61.95286195,89.75609756
hale:102201,https://hale.archives.caltech.edu/islandora/object/hale:102201/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:102201/datastream/JPG/view,184,39,21.19565217,114,61.95652174,78.62068966
hale:112639,https://hale.archives.caltech.edu/islandora/object/hale:112639/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:112639/datastream/JPG/view,334,76,22.75449102,207,61.9760479,80.23255814
hale:112932,https://hale.archives.caltech.edu/islandora/object/hale:112932/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:112932/datastream/JPG/view,292,67,22.94520548,181,61.98630137,80.44444444
hale:104136,https://hale.archives.caltech.edu/islandora/object/hale:104136/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:104136/datastream/JPG/view,271,78,28.78228782,168,61.99261993,87.04663212
hale:80780,https://hale.archives.caltech.edu/islandora/object/hale:80780/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:80780/datastream/JPG/view,450,83,18.44444444,279,62,76.02179837
hale:31432,https://hale.archives.caltech.edu/islandora/object/hale:31432/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31432/datastream/JPG/view,229,63,27.51091703,142,62.00873362,85.54216867
hale:64490,https://hale.archives.caltech.edu/islandora/object/hale:64490/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:64490/datastream/JPG/view,358,121,33.79888268,222,62.01117318,93.67088608
hale:78659,https://hale.archives.caltech.edu/islandora/object/hale:78659/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:78659/datastream/JPG/view,266,62,23.30827068,165,62.03007519,80.88235294
hale:93317,https://hale.archives.caltech.edu/islandora/object/hale:93317/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:93317/datastream/JPG/view,216,45,20.83333333,134,62.03703704,78.3625731
hale:74846,https://hale.archives.caltech.edu/islandora/object/hale:74846/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:74846/datastream/JPG/view,216,56,25.92592593,134,62.03703704,83.75
hale:90111,https://hale.archives.caltech.edu/islandora/object/hale:90111/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:90111/datastream/JPG/view,166,45,27.10843373,103,62.04819277,85.12396694
hale:23201,https://hale.archives.caltech.edu/islandora/object/hale:23201/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:23201/datastream/JPG/view,87,23,26.43678161,54,62.06896552,84.375
hale:112565,https://hale.archives.caltech.edu/islandora/object/hale:112565/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:112565/datastream/JPG/view,153,39,25.49019608,95,62.09150327,83.33333333
hale:108499,https://hale.archives.caltech.edu/islandora/object/hale:108499/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:108499/datastream/JPG/view,272,83,30.51470588,169,62.13235294,89.41798942
hale:98031,https://hale.archives.caltech.edu/islandora/object/hale:98031/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:98031/datastream/JPG/view,140,35,25,87,62.14285714,82.85714286
hale:14924,https://hale.archives.caltech.edu/islandora/object/hale:14924/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:14924/datastream/JPG/view,74,18,24.32432432,46,62.16216216,82.14285714
hale:12287,https://hale.archives.caltech.edu/islandora/object/hale:12287/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:12287/datastream/JPG/view,222,63,28.37837838,138,62.16216216,86.79245283
hale:100349,https://hale.archives.caltech.edu/islandora/object/hale:100349/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:100349/datastream/JPG/view,37,12,32.43243243,23,62.16216216,92
hale:55465,https://hale.archives.caltech.edu/islandora/object/hale:55465/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:55465/datastream/JPG/view,193,60,31.0880829,120,62.1761658,90.22556391
hale:22897,https://hale.archives.caltech.edu/islandora/object/hale:22897/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:22897/datastream/JPG/view,156,39,25,97,62.17948718,82.90598291
hale:34232,https://hale.archives.caltech.edu/islandora/object/hale:34232/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34232/datastream/JPG/view,312,98,31.41025641,194,62.17948718,90.65420561
